Inativo,Emp.,Dt.DAV,Nro.DAV,Item,Produto,Modelo,Qtd.,Vl.Total,Grupo,Detalhe
          ,48,2022-03-31,480002021,1,370610,SOLDA GARANTIA                                                                       ,1,0.01,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-31,480002020,2,30399,LENTE MULTIFOCAL CR INCOLOR - IN                                                     ,1,250.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-31,480002020,1,30399,LENTE MULTIFOCAL CR INCOLOR - IN                                                     ,1,250.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-31,480002019,1,371405,BELLATIS REC CJ18021 C1                                                              ,1,249.99,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-31,480002019,3,30399,LENTE MULTIFOCAL CR INCOLOR - IN                                                     ,1,274.48,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-31,480002019,2,30399,LENTE MULTIFOCAL CR INCOLOR - IN                                                     ,1,274.48,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002018,2,378243,LENTE CR AR PRONTA ESTOQUE (KOMBO|04)                                                ,1,150.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002018,1,378243,LENTE CR AR PRONTA ESTOQUE (KOMBO|04)                                                ,1,150.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002017,3,379148,BELLATIS REC D2815 C2                                                                ,1,134.76,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002017,4,378243,LENTE CR AR PRONTA ESTOQUE (KOMBO|04)                                                ,1,44.47,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002017,1,30399,LENTE MULTIFOCAL CR INCOLOR - IN                                                     ,1,112.31,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002017,2,30399,LENTE MULTIFOCAL CR INCOLOR - IN                                                     ,1,112.31,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002017,5,378243,LENTE CR AR PRONTA ESTOQUE (KOMBO|04)                                                ,1,44.47,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002017,6,379102,BELLATIS REC 8137 ROSE                                                               ,1,179.68,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002016,1,362221,LENTE CR LED BLUE PRONTA                                                             ,1,224.5,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002016,2,362221,LENTE CR LED BLUE PRONTA                                                             ,1,224.5,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002015,3,360262,LENTE MULTIFOCAL C.O PRO HD                                                          ,1,174.51,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002015,2,360262,LENTE MULTIFOCAL C.O PRO HD                                                          ,1,174.5,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002015,1,379072,REC URBAN YY55                                                                       ,1,149.99,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002014,3,378243,LENTE CR AR PRONTA ESTOQUE (KOMBO|04)                                                ,1,42.41,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002014,1,378672,FL REC DS6693 C2                                                                     ,1,214.18,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002014,2,378243,LENTE CR AR PRONTA ESTOQUE (KOMBO|04)                                                ,1,42.41,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002013,1,30009,LENTE MULTIFOCAL CR FOTO - FT                                                        ,1,213.11,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002013,2,30009,LENTE MULTIFOCAL CR FOTO - FT                                                        ,1,213.11,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002013,3,379098,BELLATIS REC YE9655 C4                                                               ,1,173.78,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002012,2,30009,LENTE MULTIFOCAL CR FOTO - FT                                                        ,1,470.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002012,1,30009,LENTE MULTIFOCAL CR FOTO - FT                                                        ,1,470.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002011,2,374459,LENTE HB VISION POLI AR                                                              ,1,299.97,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002011,1,379067,REC URBAN YY5504 C2                                                                  ,1,149.99,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002011,3,374459,LENTE HB VISION POLI AR                                                              ,1,299.91,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002010,1,359201,LENTE AMPLUS POLI CLEANEXTRA                                                         ,1,447.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-30,480002010,2,359201,LENTE AMPLUS POLI CLEANEXTRA                                                         ,1,447.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-29,480002009,2,356288,LENTE AMPLUS 1.50 CLEAN EXTRA-INC                                                    ,1,348.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-29,480002009,1,356288,LENTE AMPLUS 1.50 CLEAN EXTRA-INC                                                    ,1,348.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-29,480002008,1,361842,LIMPEZA COMPLETA COM AJUSTES                                                         ,1,22.5,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-29,480002008,2,361842,LIMPEZA COMPLETA COM AJUSTES                                                         ,1,22.5,                                                                                ,                                                                                                                                                                                                        
X         ,48,2022-03-29,480002007,1,361952,LENTE HOYA SYNC 1.50 BLUECONTROL                                                     ,1,771.38,                                                                                ,                                                                                                                                                                                                        
X         ,48,2022-03-29,480002007,2,361952,LENTE HOYA SYNC 1.50 BLUECONTROL                                                     ,1,771.38,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-28,480002006,1,378670,FL REC ISA1091 C5                                                                    ,1,249.99,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-28,480002006,2,359199,LENTE AMPLUS 1.50 HARD                                                               ,1,425.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-28,480002006,3,359199,LENTE AMPLUS 1.50 HARD                                                               ,1,425.01,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-26,480002005,4,362221,LENTE CR LED BLUE PRONTA                                                             ,1,125.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-26,480002005,2,362221,LENTE CR LED BLUE PRONTA                                                             ,1,125.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-26,480002005,3,362221,LENTE CR LED BLUE PRONTA                                                             ,1,125.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-26,480002005,1,362221,LENTE CR LED BLUE PRONTA                                                             ,1,125.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-26,480002004,1,360262,LENTE MULTIFOCAL C.O PRO HD                                                          ,1,155.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-26,480002004,2,360262,LENTE MULTIFOCAL C.O PRO HD                                                          ,1,155.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-26,480002003,2,30047,LENTE POLI INCOLOR PRONTA ATE +400 ESF CIL ATE 2                                     ,1,99.5,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-26,480002003,3,30047,LENTE POLI INCOLOR PRONTA ATE +400 ESF CIL ATE 2                                     ,1,99.51,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-26,480002003,1,371050,ARM OL KIDS 1809 C5                                                                  ,1,149.99,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-26,480002002,1,378243,LENTE CR AR PRONTA ESTOQUE (KOMBO|04)                                                ,1,49.5,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-26,480002002,2,378243,LENTE CR AR PRONTA ESTOQUE (KOMBO|04)                                                ,1,119.5,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-26,480002001,1,360262,LENTE MULTIFOCAL C.O PRO HD                                                          ,1,130.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-26,480002001,2,360262,LENTE MULTIFOCAL C.O PRO HD                                                          ,1,130.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-25,480002000,1,30399,LENTE MULTIFOCAL CR INCOLOR - IN                                                     ,1,125.0,                                                                                ,                                                                                                                                                                                                        
          ,48,2022-03-25,480002000,4,30399,LENTE MULTIFOCAL CR INCOLOR - IN                                                     ,1,184.0,                                                                                ,                                                                                                                                                                                                        
