Inativo,Emp.,Dt.DAV,Nro.DAV,Item,Produto,Modelo,Qtd.,Vl.Total,Grupo,Detalhe
,48,2023-07-31,480003646,1,30399.0,LENTE MULTIFOCAL CR INCOLOR - IN,1,125.0,,
,48,2023-07-31,480003646,2,30399.0,LENTE MULTIFOCAL CR INCOLOR - IN,1,125.0,,
,48,2023-07-31,480003646,3,361239.0,LENTE ARGOS CR BLUECONTROL,1,959.0,,
,48,2023-07-31,480003646,4,361239.0,LENTE ARGOS CR BLUECONTROL,1,959.0,,
,48,2023-07-31,480003646,5,356646.0,ARMAÇAO DIVERSA,1,111.0,,
,48,2023-07-31,480003646,6,356646.0,ARMAÇAO DIVERSA,1,111.0,,
,48,2023-07-31,480003645,1,356646.0,ARMAÇAO DIVERSA,1,264.0,,
,48,2023-07-31,480003645,2,30058.0,LENTE POLI 1.59 AR PRONTA - IN,1,118.0,,
,48,2023-07-31,480003645,3,30058.0,LENTE POLI 1.59 AR PRONTA - IN,1,118.0,,
,48,2023-07-31,480003644,1,30056.0,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,50.0,,
,48,2023-07-31,480003644,2,30056.0,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,50.0,,
,48,2023-07-31,480003644,3,30056.0,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,50.0,,
,48,2023-07-31,480003644,4,30056.0,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,50.0,,
,48,2023-07-31,480003643,1,30009.0,LENTE MULTIFOCAL CR FOTO - FT,1,250.0,,
,48,2023-07-31,480003643,2,30009.0,LENTE MULTIFOCAL CR FOTO - FT,1,250.0,,
,48,2023-07-31,480003643,3,356646.0,ARMAÇAO DIVERSA,1,150.0,,
,48,2023-07-31,480003642,1,356646.0,ARMAÇAO DIVERSA,1,250.0,,
,48,2023-07-31,480003642,2,30009.0,LENTE MULTIFOCAL CR FOTO - FT,1,225.0,,
,48,2023-07-31,480003642,3,30009.0,LENTE MULTIFOCAL CR FOTO - FT,1,225.0,,
,48,2023-07-29,480003641,1,380231.0,FL REC OC66108 C4,1,91.36,,
,48,2023-07-29,480003641,2,365540.0,LENTE HOYA MIO/HIPER IDENTITY 1.50 BLUECONTROL,1,379.32,,
,48,2023-07-29,480003641,3,365540.0,LENTE HOYA MIO/HIPER IDENTITY 1.50 BLUECONTROL,1,379.32,,
,48,2023-07-29,480003640,1,356646.0,ARMAÇAO DIVERSA,1,200.0,,
,48,2023-07-29,480003640,2,361846.0,LENTE MULTIFOCAL C.O DIGITAL ANT-REFLEXO,1,275.0,,
,48,2023-07-29,480003640,3,361846.0,LENTE MULTIFOCAL C.O DIGITAL ANT-REFLEXO,1,275.0,,
,48,2023-07-29,480003639,1,356646.0,ARMAÇAO DIVERSA,1,50.0,,
,48,2023-07-29,480003639,2,30056.0,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,75.0,,
,48,2023-07-29,480003639,3,30056.0,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,75.0,,
,48,2023-07-29,480003638,1,40006.0,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,270.0,,
,48,2023-07-29,480003638,2,40006.0,LENTE MULTIFOCAL CR INCOLOR ANT-REFLEXO - I,1,270.0,,
,48,2023-07-29,480003638,3,356646.0,ARMAÇAO DIVERSA,1,210.0,,
,48,2023-07-29,480003637,1,370610.0,SOLDA GARANTIA,1,0.01,,
,48,2023-07-28,480003636,1,356646.0,ARMAÇAO DIVERSA,1,150.0,,
,48,2023-07-28,480003636,2,30399.0,LENTE MULTIFOCAL CR INCOLOR - IN,1,240.0,,
,48,2023-07-28,480003636,3,30399.0,LENTE MULTIFOCAL CR INCOLOR - IN,1,240.0,,
,48,2023-07-28,480003635,1,370610.0,SOLDA GARANTIA,1,0.01,,
X,48,2023-07-27,480003634,1,361842.0,LIMPEZA COMPLETA COM AJUSTES,1,19.99,,
,48,2023-07-27,480003634,2,361842.0,LIMPEZA COMPLETA COM AJUSTES,1,50.0,,
,48,2023-07-27,480003633,1,30059.0,"LENTE CR AR PRONTA 4,25 ATÉ 6,00 ESF CIL ATÉ 2,00",1,125.0,,
,48,2023-07-27,480003633,2,30059.0,"LENTE CR AR PRONTA 4,25 ATÉ 6,00 ESF CIL ATÉ 2,00",1,125.0,,
,48,2023-07-27,480003632,1,356646.0,ARMAÇAO DIVERSA,1,352.0,,
,48,2023-07-27,480003632,2,360262.0,LENTE MULTIFOCAL C.O DIGITAL CR,1,199.0,,
