Inativo,Emp.,Dt.DAV,Nro.DAV,Item,Produto,Modelo,Qtd.,Vl.Total,Grupo,Detalhe
,48,2021-12-30,480001677,1,369931,OL SOLAR DIVERSO,1,80.0,,
,48,2021-12-30,480001676,2,360262,LENTE MULTIFOCAL C.O PRO HD,1,225.0,,
,48,2021-12-30,480001676,1,360262,LENTE MULTIFOCAL C.O PRO HD,1,225.0,,
,48,2021-12-30,480001675,1,359200,LENTE AMPLUS POLI HARD,1,350.0,,
,48,2021-12-30,480001675,2,359200,LENTE AMPLUS POLI HARD,1,350.0,,
,48,2021-12-29,480001674,3,30009,LENTE MULTIFOCAL CR FOTO - FT,1,289.7,,
,48,2021-12-29,480001674,2,30009,LENTE MULTIFOCAL CR FOTO - FT,1,289.7,,
,48,2021-12-29,480001674,1,377813,OL REC ISA1061 C1,1,199.99,,
,48,2021-12-29,480001673,1,369931,OL SOLAR DIVERSO,1,30.0,,
,48,2021-12-29,480001672,1,377714,BELLATIS REC BR3025 C3,1,221.8,,
,48,2021-12-29,480001672,2,52323,LENTE CR 1.49 AR ESPECIAL - IN,1,66.1,,
,48,2021-12-29,480001672,3,52323,LENTE CR 1.49 AR ESPECIAL - IN,1,66.1,,
,48,2021-12-29,480001671,2,362221,LENTE CR LED BLUE PRONTA,1,112.27,,
,48,2021-12-29,480001671,1,362221,LENTE CR LED BLUE PRONTA,1,112.27,,
,48,2021-12-29,480001671,3,377790,FL REC 1004 C9,1,225.45,,
,48,2021-12-29,480001670,1,376298,LENTE 1.61 FOTO BLUE AR PRONTA,1,345.0,,
,48,2021-12-29,480001670,2,376298,LENTE 1.61 FOTO BLUE AR PRONTA,1,345.0,,
X,48,2021-12-29,480001669,1,361839,PASSAGEM DE LENTE SURFAÇADA,1,69.99,,
,48,2021-12-29,480001669,2,377785,FL REC 1005 C4,1,195.0,,
,48,2021-12-28,480001668,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,90.0,,
,48,2021-12-28,480001668,1,377831,OL REC ISA5022 C2,1,199.99,,
,48,2021-12-28,480001668,3,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,90.01,,
,48,2021-12-28,480001667,1,365217,LENTE TRANSITIONS COM AR - ESTOQUE,1,372.0,,
,48,2021-12-28,480001667,3,377246,OL KIDS 6649 C11,1,150.0,,
,48,2021-12-28,480001667,2,365217,LENTE TRANSITIONS COM AR - ESTOQUE,1,372.0,,
,48,2021-12-28,480001666,1,369931,OL SOLAR DIVERSO,1,40.0,,
,48,2021-12-28,480001665,1,367436,FL REC HS126 C5,1,249.99,,
,48,2021-12-28,480001665,2,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,325.0,,
,48,2021-12-28,480001665,3,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,325.01,,
,48,2021-12-28,480001664,1,369931,OL SOLAR DIVERSO,1,29.99,,
,48,2021-12-28,480001663,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,62.29,,
,48,2021-12-28,480001663,3,377863,OL KIDS REC BR2013 C5,1,125.42,,
,48,2021-12-28,480001663,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,62.29,,
X,48,2021-12-27,480001662,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,98.99,,
X,48,2021-12-27,480001662,1,377863,OL KIDS REC BR2013 C5,1,149.99,,
X,48,2021-12-27,480001662,3,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,98.99,,
,48,2021-12-27,480001661,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,90.0,,
,48,2021-12-27,480001661,3,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,90.01,,
,48,2021-12-27,480001661,1,377764,BELLATIS REC BR5781 COL.5,1,249.99,,
,48,2021-12-27,480001660,1,362074,SOLAR SOUL,1,29.99,,
,48,2021-12-27,480001659,1,362074,SOLAR SOUL,1,29.99,,
,48,2021-12-27,480001658,1,370610,SOLDA GARANTIA,1,0.01,,
,48,2021-12-24,480001657,1,370610,SOLDA GARANTIA,1,0.01,,
,48,2021-12-24,480001656,1,369931,OL SOLAR DIVERSO,1,50.0,,
,48,2021-12-23,480001655,1,369931,OL SOLAR DIVERSO,1,30.0,,
,48,2021-12-23,480001655,2,369931,OL SOLAR DIVERSO,1,30.0,,
,48,2021-12-23,480001654,1,369931,OL SOLAR DIVERSO,1,49.99,,
,48,2021-12-23,480001653,1,10448,SOLDA COMUM,1,35.0,,
,48,2021-12-23,480001652,1,370610,SOLDA GARANTIA,1,0.01,,
X,48,2021-12-23,480001651,1,370610,SOLDA GARANTIA,1,0.01,,
X,48,2021-12-23,480001650,1,370610,SOLDA GARANTIA,1,0.01,,
,48,2021-12-23,480001649,1,370610,SOLDA GARANTIA,1,0.01,,
,48,2021-12-23,480001648,1,371468,BELLATIS REC MB3666 C3,1,250.0,,
,48,2021-12-22,480001646,2,375543,LENTE KODAK  POLI BLUE UV,1,150.0,,
,48,2021-12-22,480001646,1,375543,LENTE KODAK  POLI BLUE UV,1,150.0,,
,48,2021-12-22,480001645,2,359380,LENTE HOYA VS PREMIUM 1.50 LONGLIFE PRONTA,1,295.5,,
,48,2021-12-22,480001645,1,376685,URBAN REC M16811 C4,1,89.0,,
,48,2021-12-22,480001645,3,359380,LENTE HOYA VS PREMIUM 1.50 LONGLIFE PRONTA,1,295.5,,
,48,2021-12-22,480001644,1,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,325.0,,
,48,2021-12-22,480001644,2,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,325.0,,
,48,2021-12-21,480001643,3,365380,OCULOS DE SEGURANCA,1,149.99,,
,48,2021-12-21,480001643,4,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,225.0,,
,48,2021-12-21,480001643,1,374459,LENTE HB VISION POLI AR,1,200.0,,
,48,2021-12-21,480001643,5,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,225.01,,
,48,2021-12-21,480001643,2,374459,LENTE HB VISION POLI AR,1,200.0,,
,48,2021-12-21,480001642,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,74.5,,
,48,2021-12-21,480001642,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,75.5,,
,48,2021-12-21,480001641,3,362221,LENTE CR LED BLUE PRONTA,1,140.51,,
,48,2021-12-21,480001641,1,368317,BELLATIS REC MJ3442 C1,1,298.99,,
,48,2021-12-21,480001641,2,362221,LENTE CR LED BLUE PRONTA,1,140.5,,
,48,2021-12-21,480001640,1,376712,URBAN REC 2810 C18,1,99.99,,
,48,2021-12-21,480001640,3,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,140.01,,
,48,2021-12-21,480001640,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,140.0,,
,48,2021-12-21,480001639,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,74.5,,
,48,2021-12-21,480001639,4,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,321.5,,
,48,2021-12-21,480001639,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,74.5,,
,48,2021-12-21,480001639,3,364762,"LENTE MULTIFOCAL FOTO AR PRONTA ATÉ+3,00 ESF",1,321.5,,
,48,2021-12-18,480001638,2,367977,LENTE KODAK PRECISE POLI INC,1,440.0,,
,48,2021-12-18,480001638,1,367977,LENTE KODAK PRECISE POLI INC,1,440.0,,
,48,2021-12-18,480001637,1,30050,LENTE CR INCOLOR PRONTA - IN,1,90.0,,
,48,2021-12-18,480001637,2,30050,LENTE CR INCOLOR PRONTA - IN,1,90.0,,
,48,2021-12-17,480001636,1,366371,BELLATIS REC DZ3298 C4,1,249.99,,
,48,2021-12-17,480001636,2,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,150.0,,
,48,2021-12-17,480001636,3,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,150.01,,
,48,2021-12-17,480001635,1,362074,SOLAR SOUL,1,29.99,,
,48,2021-12-17,480001634,1,370835,REC ATITUDE AT6249MI A01,1,449.99,,
,48,2021-12-17,480001634,2,356156,LENTE SOLAMAX CR TRANS ESTOQUE,1,300.0,,
,48,2021-12-17,480001634,3,356156,LENTE SOLAMAX CR TRANS ESTOQUE,1,300.01,,
,48,2021-12-17,480001633,1,372260,SOL FL CF5007 C3,1,200.0,,
,48,2021-12-17,480001632,3,30009,LENTE MULTIFOCAL CR FOTO - FT,1,325.01,,
,48,2021-12-17,480001632,1,366980,ARM REC FL MB4289 C1,1,299.99,,
,48,2021-12-17,480001632,2,30009,LENTE MULTIFOCAL CR FOTO - FT,1,325.0,,
,48,2021-12-16,480001631,3,362221,LENTE CR LED BLUE PRONTA,1,109.21,,
,48,2021-12-16,480001631,2,362221,LENTE CR LED BLUE PRONTA,1,109.21,,
,48,2021-12-16,480001631,1,371547,BELLATIS REC 95273 DOURADO,1,131.58,,
,48,2021-12-16,480001630,2,30046,"LENTE POLI AR CIL ACIMA 2,00 ATÉ -4,00",1,267.0,,
,48,2021-12-16,480001630,1,30046,"LENTE POLI AR CIL ACIMA 2,00 ATÉ -4,00",1,267.0,,
,48,2021-12-16,480001629,1,362074,SOLAR SOUL,1,29.99,,
,48,2021-12-16,480001628,3,368043,HI REC HI6145 A01,1,461.48,,
,48,2021-12-16,480001628,1,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,68.76,,
,48,2021-12-16,480001628,2,30056,"LENTE CR AR PRONTA 0,00 ATÉ 4,00 ESF CIL ATÉ 2,00",1,68.76,,
,48,2021-12-15,480001627,1,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,100.0,,
,48,2021-12-15,480001627,2,30399,LENTE MULTIFOCAL CR INCOLOR - IN,1,100.0,,
X,48,2021-12-15,480001626,1,361829,PLAQUETA,1,12.99,,
X,48,2021-12-15,480001626,2,361829,PLAQUETA,1,18.01,,
,48,2021-12-15,480001626,3,359440,URBAN REC A04 C3,1,65.0,,
,48,2021-12-15,480001625,1,362074,SOLAR SOUL,1,49.99,,
,48,2021-12-14,480001624,1,376664,REC BELA ISA1038 C4,1,249.99,,
,48,2021-12-14,480001624,2,368995,LENTE POLY AR BLUE UV PRONTA,1,205.0,,
,48,2021-12-14,480001624,3,368995,LENTE POLY AR BLUE UV PRONTA,1,205.01,,
,48,2021-12-14,480001623,1,30057,"LENTE POLI INCOLOR CIL ACIMA 2,00 PRONTA - IN",1,125.0,,
,48,2021-12-14,480001623,2,30057,"LENTE POLI INCOLOR CIL ACIMA 2,00 PRONTA - IN",1,125.0,,
,48,2021-12-14,480001622,2,371332,LENTE FOTOSSENSIVEL BLUE UV CIL ACIMA 2,1,268.24,,
,48,2021-12-14,480001622,1,367663,BELLATIS REC YF1036 C1,1,223.52,,
,48,2021-12-14,480001622,3,371332,LENTE FOTOSSENSIVEL BLUE UV CIL ACIMA 2,1,268.24,,
,48,2021-12-13,480001621,2,362221,LENTE CR LED BLUE PRONTA,1,265.0,,
,48,2021-12-13,480001621,1,362221,LENTE CR LED BLUE PRONTA,1,265.0,,
,48,2021-12-13,480001620,1,362074,SOLAR SOUL,1,99.99,,
,48,2021-12-13,480001620,2,362221,LENTE CR LED BLUE PRONTA,1,150.0,,
,48,2021-12-13,480001620,3,362221,LENTE CR LED BLUE PRONTA,1,130.01,,
,48,2021-12-13,480001619,1,362074,SOLAR SOUL,1,30.0,,
,48,2021-12-11,480001618,5,361829,PLAQUETA,1,12.89,,
,48,2021-12-11,480001618,1,356972,LENTE ARGOS CR 39 NO RISK - IN,1,669.55,,
